"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2010";46108;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2011";45326;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2012";43973;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2013";42630;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2014";41363;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2015";40139;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2016";39532;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2017";38753;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2018";38072;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2019";37392;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2020";36674;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2021";36577;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2022";36792;"osoba";"";
2000000;"PODLASKIE";"50-54";"mężczyźni";"2023";37376;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2000";35441;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2001";37443;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2002";39051;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2003";39695;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2004";40481;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2005";41717;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2006";42682;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2007";43841;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2008";45023;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2009";45724;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2010";45912;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2011";45332;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2012";43977;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2013";42870;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2014";41600;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2015";40296;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2016";39395;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2017";38720;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2018";38051;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2019";37500;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2020";37062;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2021";37236;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2022";37417;"osoba";"";
2000000;"PODLASKIE";"50-54";"kobiety";"2023";37890;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2000";23374;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2001";23372;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2002";24249;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2003";26307;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2004";28509;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2005";30897;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2006";32803;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2007";34254;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2008";35257;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2009";36647;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2010";38821;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2011";40213;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2012";41935;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2013";42990;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2014";43584;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2015";43701;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2016";42983;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2017";41698;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2018";40466;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2019";39328;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2020";37547;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2021";36856;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2022";36188;"osoba";"";
2000000;"PODLASKIE";"55-59";"mężczyźni";"2023";35610;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2000";26839;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2001";27123;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2002";28025;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2003";30027;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2004";32394;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2005";34678;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2006";36650;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2007";38230;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2008";38889;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2009";39666;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2010";40983;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2011";41867;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2012";43103;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2013";44174;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2014";45106;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2015";44997;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2016";44455;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2017";43150;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2018";42047;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2019";40881;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2020";39172;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2021";38243;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2022";37646;"osoba";"";
2000000;"PODLASKIE";"55-59";"kobiety";"2023";37047;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2000";24286;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2001";23621;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2002";23239;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2003";22501;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2004";21776;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2005";21296;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2006";21301;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2007";22156;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2008";24059;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2009";25985;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2010";28690;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2011";30580;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2012";31984;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2013";33001;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2014";34501;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2015";35745;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2016";37113;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2017";38807;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2018";39870;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2019";40413;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2020";39751;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2021";38977;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2022";37962;"osoba";"";
2000000;"PODLASKIE";"60-64";"mężczyźni";"2023";36905;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2000";29223;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2001";28413;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2002";28003;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2003";27280;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2004";26603;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2005";26025;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2006";26284;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2007";27188;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2008";29158;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2009";31421;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2010";33837;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2011";35847;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2012";37287;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2013";37949;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2014";38591;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2015";39803;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2016";40647;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2017";41855;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2018";42883;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2019";43788;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2020";43337;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2021";42719;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2022";41551;"osoba";"";
2000000;"PODLASKIE";"60-64";"kobiety";"2023";40528;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2000";23663;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2001";23067;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2002";22401;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2003";22202;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2004";21788;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2005";21236;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2006";20690;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2007";20366;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2008";19723;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2009";19148;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2010";18971;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2011";19159;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2012";19972;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2013";21739;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2014";23555;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2015";25627;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2016";27256;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2017";28514;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2018";29425;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2019";30829;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2020";31546;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2021";32484;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2022";33866;"osoba";"";
2000000;"PODLASKIE";"65-69";"mężczyźni";"2023";34951;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2000";29573;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2001";29352;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2002";28659;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2003";28547;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2004";28254;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2005";27943;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2006";27232;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2007";26769;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2008";26062;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2009";25415;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2010";24765;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2011";25046;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2012";26068;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2013";27946;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2014";30198;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2015";32389;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2016";34316;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2017";35632;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2018";36245;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2019";36803;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2020";37760;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2021";38490;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2022";39677;"osoba";"";
2000000;"PODLASKIE";"65-69";"kobiety";"2023";40729;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2000";41997;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2001";43510;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2002";44691;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2003";45383;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2004";46147;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2005";46857;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2006";47547;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2007";48026;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2008";48449;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2009";48528;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2010";48543;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2011";48755;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2012";48860;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2013";48660;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2014";48460;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2015";48113;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2016";48433;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2017";49191;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2018";50401;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2019";51756;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2020";52108;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2021";52388;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2022";53914;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"mężczyźni";"2023";56107;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2000";69298;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2001";71204;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2002";73270;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2003";74724;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2004";76161;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2005";77479;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2006";79079;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2007";80234;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2008";81599;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2009";82409;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2010";83421;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2011";84125;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2012";84780;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2013";85047;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2014";85097;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2015";85114;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2016";85633;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2017";86644;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2018";88259;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2019";90231;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2020";90469;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2021";90944;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2022";92660;"osoba";"";
2000000;"PODLASKIE";"70 i więcej";"kobiety";"2023";95051;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2000";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2001";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2002";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2003";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2004";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2005";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2006";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2007";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2008";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2009";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2010";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2011";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2012";;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2013";88973;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2014";88399;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2015";87650;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2016";87612;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2017";88021;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2018";88484;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2019";88792;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2020";91122;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2021";90593;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2022";89299;"osoba";"";
2000000;"PODLASKIE";"0-14";"mężczyźni";"2023";87125;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2000";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2001";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2002";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2003";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2004";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2005";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2006";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2007";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2008";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2009";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2010";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2011";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2012";;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2013";84533;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2014";83654;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2015";82902;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2016";82777;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2017";83186;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2018";83669;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2019";83960;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2020";86212;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2021";85835;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2022";84675;"osoba";"";
2000000;"PODLASKIE";"0-14";"kobiety";"2023";82757;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2000";98197;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2001";97917;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2002";96022;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2003";92751;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2004";89142;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2005";86356;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2006";84521;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2007";82251;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2008";79821;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2009";77163;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2010";74571;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2011";71089;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2012";68693;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2013";66222;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2014";64179;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2015";62727;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2016";61466;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2017";59797;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2018";59032;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2019";58825;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2020";57845;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2021";58728;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2022";61054;"osoba";"";
2200000;"POMORSKIE";"15-19";"mężczyźni";"2023";64441;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2000";94852;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2001";94506;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2002";92515;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2003";89539;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2004";85783;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2005";82607;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2006";80692;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2007";78376;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2008";75612;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2009";73056;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2010";70511;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2011";67157;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2012";65107;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2013";62954;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2014";61040;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2015";59643;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2016";58810;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2017";57341;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2018";56453;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2019";56014;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2020";55382;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2021";55874;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2022";58092;"osoba";"";
2200000;"POMORSKIE";"15-19";"kobiety";"2023";61122;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2000";92554;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2001";92696;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2002";93776;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2003";95992;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2004";97291;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2005";97638;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2006";96864;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2007";94887;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2008";91828;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2009";88442;"osoba";"";
2200000;"POMORSKIE";"20-24";"mężczyźni";"2010";87300;"osoba";"";
